City,Hotel Name,Address,NandA,Overall Rating,Review Rating,Date,Title,Review,Negative,Neutral,Positive,Compound
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,6.7," February 18, 2015",You will get the luxe of what you pay ,Good but would like to try other next time since BKK has many different type of hotel,0.0,0.743,0.257,0.6369
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.0," February 16, 2015",Still the best,Great,0.0,0.0,1.0,0.6249
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," February 15, 2015","Spectacular, elegant, and friendly","For me, the hotel is the foundation for an international trip. I've stayed at some of the best hotels in the world, my standards are very high -- sometimes a little obsessively so, and this hotel has to be at the top of the list in every conceivable respect. Just as a small example, each day a tray of a different tropical fruit appears in the room, accompanied by silverware, linen napkins, a small orchid, and a printed card with information about that day's fruit. Apply that attention to detail to every aspect of the hotel, and that will give you a picture of the Mandarin Oriental in Bangkok. Sometimes, at a hotel of this caliber, you'll feel a stuffiness and pretentiousness. Not so here. The elegance is accompanied by an easy warmth and casual comfortable feeling.",0.008,0.818,0.174,0.9714
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.0," December 15, 2014",wonderful time,awesome,0.0,0.0,1.0,0.6249
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," September 24, 2014",Best of the best,Can this be the best hotel in the world? Incredibly thoughtful service and attention. I casually mentioned to one staff member I could not eat dairy. Subtlley all staff then seemed to be aware and all little poolside snacks wre adjusted for me. It's a glorious quiet haven in Bangkok. The spa is what everyone else around d the world tries to be. Excellence at its best.,0.0,0.728,0.272,0.9694
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," September 09, 2014",fantastic,very relaxing great staff a pleasant stay ..,0.0,0.212,0.788,0.9036
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.7," July 23, 2014",Old World Luxury,"This hotel has wonderful and attentive staff. A lot of amenities. Great views watching the goings and comings on the river. An opportunity to be in a historical hotel with the Crown Prince coming for a special ceremony added to the charm. Guests coming for fancy weddings and parties were dressed in beautiful Thai and western clothing. The whole experience here was worth returning for. On the negative side, Thai dinner on the riverside terrace had excellent dancing for entertainment and delightful views of the river, but the quality of the food was very disappointing. Ordinary corner restaurants had much better quality food. This ""Grande Old Dame"" as it is known could also catch up with the times for some tired carpets and furniture, as well as catching up with most hotels that do not charge an exorbitant hourly WiFI rate.",0.067,0.752,0.181,0.9093
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,5.7," July 10, 2014","rooms need to be refurbished, ",a shame you have to pay as a guest for wifi old rooms definitely not the best of bangkok style is a strange mix of different styles from different years,0.281,0.64,0.079,-0.7156
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," May 21, 2014",Absolutely incredible. They really are the best.,"You haven't experienced luxury until you've been to the Mandarin. They wholly deserve their reputation for being THE best hotel in the world. Every single member of the staff warmly welcomed us with professionalism and care--and I mean every single member, from the porter to the wait staff to the pool boy to the boat driver. They have perfected luxury hospitality to the point where it's like they read your mind in anticipation for what you need next. Treat yourself--stay at the Mandarin and truly experience 5-star luxury like never before.",0.0,0.764,0.236,0.9719
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," April 08, 2014",Beautiful luxury hotel,The most pleasant hotel I have ever stayed in.,0.0,0.661,0.339,0.5563
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,7.0," March 01, 2014","Good reputation, poor value for money",Disappointing for a five star hotel with an excellent reputation. The property has an impeccable historic background with many famous people having stayed there but this doesn't reflect in the experience for the ordinary modern-day guest. The initial feeling of potential excitement on entering the hotel soon disappears as the level of service is average and doesn't compensate for the exotic surroundings.,0.075,0.805,0.121,0.4939
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," October 29, 2013",Best-est hotel ever,"We really enjoyed staying at this hotel, definitely want to come back again!!!",0.0,0.568,0.432,0.7645
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," September 11, 2013",Absolutely perfect. One of the world's best hotels,"Wonderful stay at Oriental, highly recommended. Relaxing, inspiring and invigorating all in one. Not enough superlatives to describe this hotel.",0.0,0.493,0.507,0.9375
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.0," August 31, 2013",Awesome.,Very enjoyable from start to finish. Will go back for sure.,0.0,0.621,0.379,0.6697
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," August 26, 2013",Fabulous,"We had a wonderful week, friendly personnel and amazing food.",0.0,0.359,0.641,0.8934
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.7," July 24, 2013",Beautiful Luxury Property,"MY stay was very short, so I didn't have a chace to use all the facilities, but the staff are fantastic and professional.",0.0,0.803,0.197,0.7096
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," July 20, 2013",A wonderful escapade from a busy world ,"Extremely comfortable and most enjoyable , with the very bad point in my opinion that wifi service is extremely expensive and definitively a factor which will influence my decision to stay again at the hotel....",0.093,0.739,0.167,0.4576
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," June 25, 2013",Superior Service ,"Excellent and up to the 6-stars hotel experiences. The hotel staffs were friendly, attentive to detail and request of all the guest. The room was spacious with caring and genuine butler. The room service was one of a kind, especially for Thai food. Love the place, the service and the staff that created the wonderful experience.",0.0,0.672,0.328,0.9732
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," May 30, 2013",Old world charm,"This is my second time as a guest at the Oriental. And returning there after a decade just felt like going home. The staff at the Oriental are what make the difference to this legendary hotel. Certainly one is immersed in the property's glorious history as one walks through the colonial style original building, but it's the smiles and warmth of the staff who make returning so appealing. A real jewel in busy Bangkok.",0.0,0.767,0.233,0.9552
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," April 13, 2013","Wonderful experience, fantastic stay","My stay at the Mandarin Oriental was fantastic, everything was outstanding. Very attentive staff everywhere. The breakfast was outstanding, dinner at the Thai Restaurant taking the boat to get across the river wonderful and the food outstanding. Great river view from the room on 8th floor. I celebrated my birthday and the staff couldn't have done more to make it a great occasion.",0.0,0.629,0.371,0.9864
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," March 05, 2013",Legendary!!!!!,"stayed in the garden wing with a view overlooking the river. Very romantic, spectacular service and great room. Just bring a big wallet.",0.0,0.728,0.272,0.796
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.0," March 05, 2013",Classic river gem with old world charm,"The Oriental is a classic old world river hotel. While some may say the place is a bit tired with older elevators, rooms and style that hasn't really changed for decades, it's probably still worth it. The thing that makes the Oriental special is the life that passes through. The hotel still has people sitting for tea, eating in the well-known restaurants, enjoying Jazz in the Bambu room, or just hanging out in the lobby. The service is best in class, and you will feel at home and have every need attended to. It is easy to access the Skytrain (BTS) at Saphan Taksin and also pick up a boat from the dock anywhere. The spa across the river is indulgent if you don't care about the price tag. If you want to be on the city side of the river in a classic best in class luxury, and still feel like you are in the scene of a 1960s movie, you can't really replace the Oriental. There are newer over the top hotels that are most beautiful, more extravagent, but none with the same activity that you find at the Oriental. If you want privacy and exclusivity, then there are other options better. But, i do love this hotel and there is something truly Bangkok about it. This is the only top end hotel at the river that can work if you need to go into central.",0.015,0.838,0.148,0.9817
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," March 03, 2013",Grate hotel,"The location is nice, the staff was friendlly. Thank you",0.0,0.602,0.398,0.6486
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," February 04, 2013",High quality and great service,"The Mandarin Oriental is a high priced hotel but, you certainly get what you pay for in terms of quality, style and service.",0.065,0.81,0.126,0.3612
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," January 26, 2013",absolutely perfect hotel,My husband and I stayed at the Mandarin Oriental Hotel on the 16th January on our way back home to Australia.We were celebrating our Wedding Anniversary and the hotel really spoilt us. We would definately recommend this Hotel to anyone travelling to Bangkok.,0.0,0.866,0.134,0.7351
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," January 18, 2013",The great tradition in a historical place,"Enjoyable stay: very professional staff, good food in a superb setting and location, comfortable rooms with great view on the river Mandarin Oriental is keeping the tradition of a historical place.",0.0,0.577,0.423,0.9556
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," January 06, 2013",Excellence at its best,You cannot fault this hotel for service and quality. The only disappointment I can express is that for the price Internet access should be covered by the room charge.,0.105,0.824,0.072,-0.2598
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," December 17, 2012",beautiful hotel,"the mandarin oriental is the one i always use when i visit bangkok and have meetings with dealers and customers. it is beautiful, comfortable and classy. the location is also ideal or going anywhere in the bangkok town. the service is fantastic although the english spoken is not ideal but the attitude and the eagerness to please is so comforting. would recommend this to any traveller who does not need to budget on accommodation",0.0,0.704,0.296,0.9722
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.0," December 03, 2012",fantastic hotel with unique atomsphere and service,Very pleasant. Only objection - had to pay for wifi in the room.,0.093,0.667,0.24,0.4927
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," November 08, 2012",Fantastic stay in every respect,Legendary hotel in a superb location - we were upgraded to a larger room and little touches provided as it was my husbands 60th birthday. More expensive than other similaely locvated hotels but definitely worth the money .,0.0,0.786,0.214,0.8151
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," October 26, 2012",Good location good service,"We loved the spa ,jim and the tennis court which is on the other side of Chao Praya River. The cross over ride with the hotel's illuminated boattoo was very enchanting.",0.0,0.885,0.115,0.5994
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.0," October 25, 2012",Excellent Hotel,Room is nice . Staffs are helpful. The only disappointed thing is the garden and the small swimming pool are closed for maintenance !,0.112,0.686,0.202,0.3612
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.7," October 22, 2012",Well positioned hotel with incredible service. ,Everything was 5* + except for the plumbing. The hotel needs toilets that flush properly.,0.0,1.0,0.0,0.0
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," October 06, 2012",Comfortable and high-standard customer services,"I got a great surprise from Hotel for my birthday. It was unforgettable experience for me. Complementary lunch service, and Cocktail Service is also great opportunity to experience wonderful facility in that hotel.",0.0,0.607,0.393,0.9501
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," September 30, 2012","Best - Best, can not be better",Å komme til Oriental BKK er som å tre inn i det beste hva et hotell kan gi av service etc. uansett vinkling man ser det fra..,0.0,1.0,0.0,0.0
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," September 26, 2012",Fantastic hotel with impeccable service,"We stayed here for the first 3 nights of our honeymoon, wonderful room decorations and the service was wonderful, nothing was too much trouble. Excellent value for money.",0.071,0.576,0.353,0.8957
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," September 18, 2012",Great hotel room and excellence service,"I spent my time for my birthday vacation. It is great time and memory to stay in this hotel. Excellence room condition, service and food. Strongly recommend.",0.0,0.632,0.368,0.9153
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," September 12, 2012",Colonial grandeur mingles with Thai hospitality.,"entering the flower filled foyer of the mandarin oriental in bangkok for the first time is an entrancing experience. if you arrive in the early evening, a string quartet will be playing, perhaps vivaldi. the staff is genuinely concerned for your well being and the ambience of the surroundings will ensure you leave feeling relaxed and restored.",0.019,0.768,0.213,0.886
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.7," September 10, 2012",Great service; Quiet Location,wonderful services from all departments. the only slight disappointment was the breakfast buffet. much pricier than other hotels that i've stayed but the quality and selection is average.,0.07,0.852,0.077,0.0516
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," August 22, 2012",Traditional hotel with excellent service,This is a traditional and stylish hotel. The swimming pool is superb. Excellent SPA and restaurants. Service is of the highest standard. I would say that the hotel lives on its reputation and there must be in town more modern hotels at better prices. The view from the room was one of the best in town.,0.0,0.77,0.23,0.9423
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,7.7," August 10, 2012",good sea view,I want to stay at this hotel for many years and luckily we stay this time. The hotel is a bit old especially we checked in at the old wing. We request to move to new wing which is just renovated. Pool is good and service is good,0.0,0.802,0.198,0.8555
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.0," August 10, 2012",nice hotel ,happy to enjoy the seaview especially during breakfast time. Very relaxing and hotel staff is very helpful,0.0,0.491,0.509,0.9258
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," August 04, 2012",excellent hotel,room is very clean and stuff's survice is excellent,0.0,0.511,0.489,0.7713
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," July 06, 2012",Excellent service ,the breakfast is good. the small card with author's words in the room is also good.,0.0,0.707,0.293,0.7003
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," July 04, 2012",Great service ,Best service and amenities. Great location. Excellent service for English speaking clients.,0.0,0.429,0.571,0.9186
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," June 30, 2012",One of the great hotels of the world,"I think that this is one of the greatest hotels I have experienced, Everything worked, The rooms had some charm and grace which more modern hoyel seem to lack. The food and service in the resturants was outstanding but not cheap. If you want a quality experience in Bangkok this is the place to stay.",0.028,0.794,0.178,0.7684
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," June 26, 2012",Ultra high-end service and amenities,"From the hotel agent greeting at the airport to our midnight departure for an international flight, the Mandarin Oriental was all about service. The hotel staff's attention to our every need astounded me. On our last day we checked out at the usual time but had 12 hours before our flight left. The hotel staff made us feel at home in every way possible, including the use of all hotel facilities and even a room to shower, change our cloths and rest before leaving for the airport after a long day of shopping. The price of our room was probably near the top of the range for Agoda's special offers and it was worth every penny.",0.0,0.915,0.085,0.7964
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.7," May 31, 2012",Great Experience,"I certainly enjoyed my stay at this hotel. The staff was very helpful. The facilities were outstanding. I had heard that a trip to Bangkok was incomplete without staying at the Oriental. That certainly is true. I will probably stay there again some time in the future. I did not have enough time to use their swimming pool, but crossing the river on a barge for dinner was great. All is well with this hotel.",0.0,0.75,0.25,0.9538
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.3," May 23, 2012","Beautiful Hotel, though a bit isolated","the mandarin oriental bangkok is a great hotel, and has some great features like pool and shopping, but you have to take a taxi everywhere. for the money, if i stay again, i would go to a hotel more central to downtown and the sights to avoid the isolation and having to take a taxi everywhere.",0.109,0.773,0.118,-0.128
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.7," May 12, 2012",Outstanding and very expensive,beautiful and super delux. delightful staff. good location.,0.0,0.216,0.784,0.9382
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,4.0," May 08, 2012",Every bit as good as we had hoped or,"Just loved the hotel and the location. Only disappointment was our meal in the Sala Rim Naam, which was sad as previously we had considered this to be the best Thai restaurant we had ever visited. Beds also very hard",0.158,0.684,0.158,0.2516
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.0," May 04, 2012",5 star hotel with 5 star service,The concierge people are the best people to know whats good around Bangkok. They have all they hook ups and they definitely deserve that tip. Best place to mix business and leisure stay as the they are many areas where you can have informal meetings. Food there is excellent. It is definitely a nice feeling waking up to the view of the river and the bustling of the city.,0.0,0.708,0.292,0.9741
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," April 27, 2012",Beautiful hotel and staff,impeccable service. staff are awesome. attention to detail. love it!,0.0,0.491,0.509,0.8519
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," April 19, 2012",A fabulous experience,"this is an exceptional hotel with so many memorable features and surprises. our deluxe room had a fantastic view from the ninth floor overlooking the river and in the direction of the city centre. orchids are a feature of the hotel decor and our room had three to admire each day. we were also treated to a daily surprise fruit bowl of exotic tropical fruit with information card and instructions for eating. our spacious, marble bathroom was particularly well equipped and our dressing area thoughtfully had both a his and her storage areas. the public areas provide interest, comfort and variety to satisfy all types. at night the lobby features a string quartet while after dinner you can enjoy jazz in the bamboo bar. the many restaurants offer a wonderful variety of dining experiences. nothing is too much trouble for the staff. for example on our last night we wished to dine in lord jim's seafood restaurant. we ere on a tight schedule but the staff arranged for us to see the menu late afternoon so that we could make selections and then at dinnertime have time to enjoy our meal without rushing. outside the swimming pools have been well designed. there is a shallow rectangular children's pool with comfortable seating all around for close supervision by parents. separated, the main pool area is obviously designed for adults.within its leafy surrounds, bangkok seems a million km away.",0.007,0.855,0.137,0.9779
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,9.3," April 12, 2012",Superior Hotel with more than helpful staff,"this is my second stay with the mandarin oriental and it felt like coming home. this time, i brought my husband along and he to was blown away with the beautiful surroundings, fantastic staff, perfect sized bath for a male over 6 foot and most importantly ""that humungous bed"". i felt like i was showing him ""my place"" and we also made use of the gym and facilities and i managed to make it to a yoga lesson, which i really enjoyed. thanks again to all of the friendly staff!",0.0,0.717,0.283,0.9813
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,10.0," March 29, 2012",Wonderful hotel with a fantastic service,"We were happy to stay there and had a great time we will come back as soon as possible and will use the spa and book the cooking class. It is an excepional feature ""the check in"". The staff is very tastfully dressed. all the bell boys were extremly polite especially one of them at the lift.",0.0,0.874,0.126,0.8316
Bangkok,Mandarin Oriental Bangkok,"48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500","Mandarin Oriental Bangkok ;48 Oriental Avenue, Bangkok Riverside, Bangkok, Thailand, 10500",9.2,8.7," March 07, 2012",good hotel but room too small,"good hotel but room too small in the old wing. but the housekeeping is really good, seems they know everything what the customers needs.",0.0,0.791,0.209,0.7003
Bangkok,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600","Millennium Hilton Bangkok ;123 Charoennakorn Road, Klongsan, Bangkok Riverside, Bangkok, Thailand, 10600",8.4,10.0," April 11, 2021",Best location and value for money,"Recommended! Best location. Just a walk away from IconSiam, one of the biggest malls in Thailand. The riverside and city vies is very beautiful.",0.0,0.662,0.338,0.8805
